index;indeks;Price [PLN/MWh];Volume [MWh]
29.06.2019 00:00;TGePeak;254,91;61563,8
30.06.2019 00:00;TGePeak;214,21;40479,5
01.07.2019 00:00;TGePeak;260,03;51147,2
02.07.2019 00:00;TGePeak;229,33;49176,5
03.07.2019 00:00;TGePeak;229,81;54015,9
04.07.2019 00:00;TGePeak;232,11;53967,6
05.07.2019 00:00;TGePeak;213,86;54051,7
06.07.2019 00:00;TGePeak;234,39;49179,7
07.07.2019 00:00;TGePeak;134,73;43904,8
08.07.2019 00:00;TGePeak;227,26;52719
09.07.2019 00:00;TGePeak;224,86;55659,2
10.07.2019 00:00;TGePeak;245,09;45568,2
11.07.2019 00:00;TGePeak;272,79;52488
12.07.2019 00:00;TGePeak;288,07;48483,8
13.07.2019 00:00;TGePeak;242,72;61193
14.07.2019 00:00;TGePeak;189,96;40265,8
15.07.2019 00:00;TGePeak;273,22;50568,6
16.07.2019 00:00;TGePeak;254,26;53626
17.07.2019 00:00;TGePeak;246,89;55713,5
18.07.2019 00:00;TGePeak;274,85;57219
19.07.2019 00:00;TGePeak;279,01;50010,8
20.07.2019 00:00;TGePeak;257,64;61397,2
21.07.2019 00:00;TGePeak;206,8;40005,7
22.07.2019 00:00;TGePeak;268,46;43777,2
23.07.2019 00:00;TGePeak;276,05;42398,2
24.07.2019 00:00;TGePeak;300,6;45243,8
25.07.2019 00:00;TGePeak;303,72;44497,9
26.07.2019 00:00;TGePeak;286,84;47972,4
27.07.2019 00:00;TGePeak;249,56;57509,5
28.07.2019 00:00;TGePeak;217,41;42777,6
29.07.2019 00:00;TGePeak;316,47;51254,3
30.07.2019 00:00;TGePeak;314,61;53248,6
31.07.2019 00:00;TGePeak;302,17;54213,5
01.08.2019 00:00;TGePeak;304,34;49653,8
02.08.2019 00:00;TGePeak;289,09;54607,5
03.08.2019 00:00;TGePeak;282,49;55319,2
04.08.2019 00:00;TGePeak;240,53;42819,5
05.08.2019 00:00;TGePeak;306,82;44952,3
06.08.2019 00:00;TGePeak;292,24;51385,7
07.08.2019 00:00;TGePeak;300,02;44046,9
08.08.2019 00:00;TGePeak;287,21;44560,8
09.08.2019 00:00;TGePeak;288,1;40793,3
10.08.2019 00:00;TGePeak;257,79;53158,8
11.08.2019 00:00;TGePeak;232,59;37746,4
12.08.2019 00:00;TGePeak;298,11;41267,2
13.08.2019 00:00;TGePeak;292,34;41543,7
14.08.2019 00:00;TGePeak;287,93;43266,7
15.08.2019 00:00;TGePeak;243,56;42867,7
16.08.2019 00:00;TGePeak;275,6;49026,1
17.08.2019 00:00;TGePeak;261,4;41608,3
18.08.2019 00:00;TGePeak;221;35927,7
19.08.2019 00:00;TGePeak;299,67;43660,8
20.08.2019 00:00;TGePeak;300,99;39537,8
21.08.2019 00:00;TGePeak;296,03;42239,9
22.08.2019 00:00;TGePeak;314,28;46553,5
23.08.2019 00:00;TGePeak;302,06;47686,6
24.08.2019 00:00;TGePeak;266,36;54376,8
25.08.2019 00:00;TGePeak;229,09;36332,7
26.08.2019 00:00;TGePeak;295,81;42254,5
27.08.2019 00:00;TGePeak;303,58;43460,2
28.08.2019 00:00;TGePeak;304,45;46552,4
29.08.2019 00:00;TGePeak;316,58;54489,2
30.08.2019 00:00;TGePeak;325,35;59375,7
31.08.2019 00:00;TGePeak;269,08;54172,7
01.09.2019 00:00;TGePeak;224,01;52513,9
02.09.2019 00:00;TGePeak;285,34;52788,6
03.09.2019 00:00;TGePeak;286,46;49800,3
04.09.2019 00:00;TGePeak;287,32;50426
05.09.2019 00:00;TGePeak;278,77;54571,1
06.09.2019 00:00;TGePeak;285,92;51689,8
07.09.2019 00:00;TGePeak;270,38;59831,8
08.09.2019 00:00;TGePeak;225,85;44640,2
09.09.2019 00:00;TGePeak;261,15;50794,2
10.09.2019 00:00;TGePeak;236,62;63269,7
11.09.2019 00:00;TGePeak;249,15;51999,2
12.09.2019 00:00;TGePeak;249,22;53073,7
13.09.2019 00:00;TGePeak;236,35;58704,6
14.09.2019 00:00;TGePeak;234,73;51032,5
15.09.2019 00:00;TGePeak;154,96;54322,6
16.09.2019 00:00;TGePeak;236,62;60231,8
17.09.2019 00:00;TGePeak;233,37;65496,9
18.09.2019 00:00;TGePeak;253,33;54805,5
19.09.2019 00:00;TGePeak;283,66;35233,6
20.09.2019 00:00;TGePeak;293,5;37673,8
21.09.2019 00:00;TGePeak;247,11;48531,3
22.09.2019 00:00;TGePeak;226,79;37939,1
23.09.2019 00:00;TGePeak;289,83;33817,4
24.09.2019 00:00;TGePeak;300,42;33903,1
25.09.2019 00:00;TGePeak;298,08;39784,3
26.09.2019 00:00;TGePeak;316,29;50609,1
27.09.2019 00:00;TGePeak;299,23;37811
28.09.2019 00:00;TGePeak;268,39;47417,6
29.09.2019 00:00;TGePeak;214,93;42800
30.09.2019 00:00;TGePeak;247,95;65533,7
01.10.2019 00:00;TGePeak;245,42;49072
02.10.2019 00:00;TGePeak;261,86;42383,1
03.10.2019 00:00;TGePeak;259,39;51919,6
04.10.2019 00:00;TGePeak;279,17;50231,2
05.10.2019 00:00;TGePeak;233,72;57093,3
06.10.2019 00:00;TGePeak;195,54;51504,2
07.10.2019 00:00;TGePeak;272,71;49166,3
08.10.2019 00:00;TGePeak;241,04;50856,1
09.10.2019 00:00;TGePeak;260,61;43460,8
10.10.2019 00:00;TGePeak;251,11;50672,8
11.10.2019 00:00;TGePeak;226,48;64795,8
12.10.2019 00:00;TGePeak;190,02;60544,2
13.10.2019 00:00;TGePeak;189,59;48935,1
14.10.2019 00:00;TGePeak;247,08;55051,7
15.10.2019 00:00;TGePeak;241,19;59681,7
16.10.2019 00:00;TGePeak;235,32;60523,9
17.10.2019 00:00;TGePeak;250,94;53539,5
18.10.2019 00:00;TGePeak;255,42;47250,5
19.10.2019 00:00;TGePeak;239,2;53176,1
20.10.2019 00:00;TGePeak;203,54;40162,6
21.10.2019 00:00;TGePeak;280,17;47688,6
22.10.2019 00:00;TGePeak;279,33;53482,9
23.10.2019 00:00;TGePeak;283,29;56530,7
24.10.2019 00:00;TGePeak;259,97;56500
25.10.2019 00:00;TGePeak;264,96;47046
26.10.2019 00:00;TGePeak;226,47;47334,3
27.10.2019 00:00;TGePeak;193,57;52875,3
28.10.2019 00:00;TGePeak;280,25;46301,6
29.10.2019 00:00;TGePeak;284,28;51081,5
30.10.2019 00:00;TGePeak;298,12;59235,1
31.10.2019 00:00;TGePeak;271,24;50463,1
01.11.2019 00:00;TGePeak;171,83;58273,5
02.11.2019 00:00;TGePeak;204,62;52755,7
03.11.2019 00:00;TGePeak;205,04;48194,2
04.11.2019 00:00;TGePeak;253,51;57770
05.11.2019 00:00;TGePeak;257,64;54333,3
06.11.2019 00:00;TGePeak;289,16;48008,4
07.11.2019 00:00;TGePeak;272,83;64359,6
08.11.2019 00:00;TGePeak;247,63;55001,3
09.11.2019 00:00;TGePeak;218,47;50930,3
10.11.2019 00:00;TGePeak;203,89;47466,4
11.11.2019 00:00;TGePeak;204,53;38847,4
12.11.2019 00:00;TGePeak;237,88;56183
13.11.2019 00:00;TGePeak;254,97;53920,5
14.11.2019 00:00;TGePeak;250,34;56608,6
15.11.2019 00:00;TGePeak;225,83;61336,8
16.11.2019 00:00;TGePeak;220,99;52415,1
17.11.2019 00:00;TGePeak;200,31;42242,7
18.11.2019 00:00;TGePeak;244,31;55593,3
19.11.2019 00:00;TGePeak;246,82;67054,1
20.11.2019 00:00;TGePeak;262,01;53111,9
21.11.2019 00:00;TGePeak;240,61;70230,3
22.11.2019 00:00;TGePeak;231,65;69545,5
23.11.2019 00:00;TGePeak;197,56;61197,6
24.11.2019 00:00;TGePeak;187,67;51278,7
25.11.2019 00:00;TGePeak;248,85;57736,7
26.11.2019 00:00;TGePeak;251,32;56818
27.11.2019 00:00;TGePeak;276,11;63353,1
28.11.2019 00:00;TGePeak;239,48;64200,1
29.11.2019 00:00;TGePeak;228,4;62874,5
30.11.2019 00:00;TGePeak;249,7;57118,9
01.12.2019 00:00;TGePeak;207,86;48135,7
02.12.2019 00:00;TGePeak;245,18;54172,7
03.12.2019 00:00;TGePeak;254,8;56881,1
04.12.2019 00:00;TGePeak;249,89;63965,5
05.12.2019 00:00;TGePeak;241,78;58772
06.12.2019 00:00;TGePeak;229,74;53888,7
07.12.2019 00:00;TGePeak;184,21;60222,4
08.12.2019 00:00;TGePeak;154,18;60418,1
09.12.2019 00:00;TGePeak;236,45;66813,6
10.12.2019 00:00;TGePeak;244,8;56453,1
11.12.2019 00:00;TGePeak;240,67;59112,4
12.12.2019 00:00;TGePeak;251,76;55954,1
13.12.2019 00:00;TGePeak;235,68;63450,4
14.12.2019 00:00;TGePeak;198,01;55669,8
15.12.2019 00:00;TGePeak;149,9;52976,4
16.12.2019 00:00;TGePeak;241,08;45369,8
17.12.2019 00:00;TGePeak;236,67;48981,2
18.12.2019 00:00;TGePeak;233,53;53369,9
19.12.2019 00:00;TGePeak;238,15;55510,4
20.12.2019 00:00;TGePeak;221,64;64269,7
21.12.2019 00:00;TGePeak;231,81;60008,8
22.12.2019 00:00;TGePeak;204,85;50850,5
23.12.2019 00:00;TGePeak;205,59;51966,9
24.12.2019 00:00;TGePeak;159,36;88282,5
25.12.2019 00:00;TGePeak;155,27;56494,5
26.12.2019 00:00;TGePeak;173,74;60832,9
27.12.2019 00:00;TGePeak;207,96;72529,5
28.12.2019 00:00;TGePeak;199,02;56898,3
29.12.2019 00:00;TGePeak;181,38;55233,2
30.12.2019 00:00;TGePeak;156,66;88052,7
31.12.2019 00:00;TGePeak;148,67;90725,3
01.01.2020 00:00;TGePeak;151,66;62217,8
02.01.2020 00:00;TGePeak;186,88;53795,7
03.01.2020 00:00;TGePeak;175,73;64347,6
04.01.2020 00:00;TGePeak;161,47;52919,1
05.01.2020 00:00;TGePeak;166,53;47935,8
06.01.2020 00:00;TGePeak;189,21;45964,1
07.01.2020 00:00;TGePeak;226,95;45033,6
08.01.2020 00:00;TGePeak;202,45;47693,2
09.01.2020 00:00;TGePeak;241,77;46644,5
10.01.2020 00:00;TGePeak;209,1;50186,8
11.01.2020 00:00;TGePeak;237,4;59895,1
12.01.2020 00:00;TGePeak;141,27;51724,7
13.01.2020 00:00;TGePeak;248,89;43618,8
14.01.2020 00:00;TGePeak;223,03;52138,2
15.01.2020 00:00;TGePeak;198,05;57757,2
16.01.2020 00:00;TGePeak;247,18;52599,2
17.01.2020 00:00;TGePeak;224,57;46652,8
18.01.2020 00:00;TGePeak;225,62;56238
19.01.2020 00:00;TGePeak;200,69;45902,3
20.01.2020 00:00;TGePeak;245,51;50369,2
21.01.2020 00:00;TGePeak;207,5;53499,6
22.01.2020 00:00;TGePeak;220,43;52222,6
23.01.2020 00:00;TGePeak;243,5;51536,2
24.01.2020 00:00;TGePeak;228,32;47696,6
25.01.2020 00:00;TGePeak;214,42;57102,4
26.01.2020 00:00;TGePeak;187,56;38481,5
27.01.2020 00:00;TGePeak;250,82;45692,8
28.01.2020 00:00;TGePeak;228,9;38199,9
29.01.2020 00:00;TGePeak;214,68;41278,7
30.01.2020 00:00;TGePeak;227,92;38569,4
31.01.2020 00:00;TGePeak;205,6;45367,9
01.02.2020 00:00;TGePeak;200,81;45728,8
02.02.2020 00:00;TGePeak;141,26;56045,4
03.02.2020 00:00;TGePeak;244,74;42777,8
04.02.2020 00:00;TGePeak;225,49;38663,6
05.02.2020 00:00;TGePeak;215,04;42355,3
06.02.2020 00:00;TGePeak;195,14;44530,6
07.02.2020 00:00;TGePeak;243,22;51317,1
08.02.2020 00:00;TGePeak;229,77;56214,2
09.02.2020 00:00;TGePeak;134,58;56434,4
10.02.2020 00:00;TGePeak;215,22;59419,3
11.02.2020 00:00;TGePeak;212,18;54762,2
12.02.2020 00:00;TGePeak;206,35;52570,8
13.02.2020 00:00;TGePeak;256,14;42364,5
14.02.2020 00:00;TGePeak;259,74;59992,3
15.02.2020 00:00;TGePeak;203,47;54364,5
16.02.2020 00:00;TGePeak;110,1;65718,7
17.02.2020 00:00;TGePeak;186,12;59656,7
18.02.2020 00:00;TGePeak;176,51;63042,2
19.02.2020 00:00;TGePeak;199,49;58368,9
20.02.2020 00:00;TGePeak;229,04;57610,2
21.02.2020 00:00;TGePeak;178,98;63657,6
22.02.2020 00:00;TGePeak;143,27;61027,7
23.02.2020 00:00;TGePeak;152,92;60613
24.02.2020 00:00;TGePeak;222,64;55764,7
25.02.2020 00:00;TGePeak;198,64;57320,9
26.02.2020 00:00;TGePeak;217,33;48254,8
27.02.2020 00:00;TGePeak;228,37;47919,8
28.02.2020 00:00;TGePeak;202,21;54661,3
29.02.2020 00:00;TGePeak;144,16;58035,8
01.03.2020 00:00;TGePeak;151,15;56649,9
02.03.2020 00:00;TGePeak;238,41;55783,4
03.03.2020 00:00;TGePeak;220,79;54291,1
04.03.2020 00:00;TGePeak;229,46;57309,3
05.03.2020 00:00;TGePeak;236,99;64823,9
06.03.2020 00:00;TGePeak;195,19;55705,4
07.03.2020 00:00;TGePeak;192,76;61456,7
08.03.2020 00:00;TGePeak;175,36;52435,2
09.03.2020 00:00;TGePeak;259,5;58825,1
10.03.2020 00:00;TGePeak;231,43;52764,3
11.03.2020 00:00;TGePeak;200,69;60104,4
12.03.2020 00:00;TGePeak;164,37;62890,7
13.03.2020 00:00;TGePeak;142,91;63926,3
14.03.2020 00:00;TGePeak;190,29;58716,5
15.03.2020 00:00;TGePeak;104,66;54023
16.03.2020 00:00;TGePeak;188,57;53284,1
17.03.2020 00:00;TGePeak;188,36;55724,9
18.03.2020 00:00;TGePeak;169,37;61661,6
19.03.2020 00:00;TGePeak;191,59;53598,2
20.03.2020 00:00;TGePeak;181,76;55895,4
21.03.2020 00:00;TGePeak;130,63;52060,6
22.03.2020 00:00;TGePeak;108,76;48808,5
23.03.2020 00:00;TGePeak;162,03;57770,3
24.03.2020 00:00;TGePeak;162,41;65452,3
25.03.2020 00:00;TGePeak;159,19;64668,5
26.03.2020 00:00;TGePeak;163,36;61617,2
27.03.2020 00:00;TGePeak;168,15;60809,5
28.03.2020 00:00;TGePeak;174,26;53354,3
29.03.2020 00:00;TGePeak;84,87;60384,2
30.03.2020 00:00;TGePeak;169,31;56107,3
31.03.2020 00:00;TGePeak;176,56;59264,5
01.04.2020 00:00;TGePeak;144,25;65884,6
02.04.2020 00:00;TGePeak;143,94;63676,6
03.04.2020 00:00;TGePeak;129,95;66000
04.04.2020 00:00;TGePeak;154,54;54808,4
05.04.2020 00:00;TGePeak;137,46;47758,4
06.04.2020 00:00;TGePeak;174,97;53907,5
07.04.2020 00:00;TGePeak;169,33;51694,2
08.04.2020 00:00;TGePeak;184,9;49140,5
09.04.2020 00:00;TGePeak;160,27;62373,7
10.04.2020 00:00;TGePeak;172,08;56833,1
11.04.2020 00:00;TGePeak;187,4;40308,9
12.04.2020 00:00;TGePeak;127,19;42793,9
13.04.2020 00:00;TGePeak;105,33;59421,1
14.04.2020 00:00;TGePeak;156,81;59304,6
15.04.2020 00:00;TGePeak;147,3;59802,6
16.04.2020 00:00;TGePeak;150,05;54925,7
17.04.2020 00:00;TGePeak;162,11;54780,2
18.04.2020 00:00;TGePeak;163,07;52599,1
19.04.2020 00:00;TGePeak;137,48;38841,4
20.04.2020 00:00;TGePeak;166,01;50981,6
21.04.2020 00:00;TGePeak;170,16;48184,9
22.04.2020 00:00;TGePeak;175,68;48356
23.04.2020 00:00;TGePeak;191,22;52384,9
24.04.2020 00:00;TGePeak;167,91;54397,7
25.04.2020 00:00;TGePeak;165,69;40766,1
26.04.2020 00:00;TGePeak;171,58;41510,2
27.04.2020 00:00;TGePeak;195,95;50604,7
28.04.2020 00:00;TGePeak;178,12;55954,6
29.04.2020 00:00;TGePeak;172,76;54617,8
30.04.2020 00:00;TGePeak;169,46;53510,5
01.05.2020 00:00;TGePeak;143,23;48257,8
02.05.2020 00:00;TGePeak;176,04;50619,5
03.05.2020 00:00;TGePeak;156,15;42493,4
04.05.2020 00:00;TGePeak;208,15;45474,2
05.05.2020 00:00;TGePeak;192,19;55588,1
06.05.2020 00:00;TGePeak;167,4;54625,9
07.05.2020 00:00;TGePeak;187;52195,9
08.05.2020 00:00;TGePeak;199,76;55632,9
09.05.2020 00:00;TGePeak;186,63;49804,7
10.05.2020 00:00;TGePeak;157,94;43174,9
11.05.2020 00:00;TGePeak;176,21;55937,2
12.05.2020 00:00;TGePeak;181,73;50305
13.05.2020 00:00;TGePeak;193,35;53702,5
14.05.2020 00:00;TGePeak;198,44;45928,8
15.05.2020 00:00;TGePeak;193,37;53129
16.05.2020 00:00;TGePeak;162,56;44882,4
17.05.2020 00:00;TGePeak;89,7;50905,1
18.05.2020 00:00;TGePeak;191,58;55236,4
19.05.2020 00:00;TGePeak;189,9;53404
20.05.2020 00:00;TGePeak;206,54;49531,7
21.05.2020 00:00;TGePeak;202,09;51724,5
22.05.2020 00:00;TGePeak;199,76;55632,9
23.05.2020 00:00;TGePeak;181,02;50670,8
24.05.2020 00:00;TGePeak;167,27;48929,3
25.05.2020 00:00;TGePeak;206,71;56606,6
26.05.2020 00:00;TGePeak;208,27;51139,1
27.05.2020 00:00;TGePeak;207,85;48176
28.05.2020 00:00;TGePeak;206,2;47769
29.05.2020 00:00;TGePeak;184,56;61794
30.05.2020 00:00;TGePeak;169,56;57602,7
31.05.2020 00:00;TGePeak;149,47;58672,3
01.06.2020 00:00;TGePeak;201,02;60045,2
02.06.2020 00:00;TGePeak;211,38;51193,5
03.06.2020 00:00;TGePeak;207,16;46793,1
04.06.2020 00:00;TGePeak;216,06;42720,3
05.06.2020 00:00;TGePeak;200,1;53733
06.06.2020 00:00;TGePeak;177,26;50908,9
07.06.2020 00:00;TGePeak;181,64;50949
08.06.2020 00:00;TGePeak;236,25;40142,9
09.06.2020 00:00;TGePeak;226,87;41635,5
10.06.2020 00:00;TGePeak;229,75;39104,7
11.06.2020 00:00;TGePeak;201,71;40938,1
12.06.2020 00:00;TGePeak;214,21;56910,2
13.06.2020 00:00;TGePeak;205,59;47501,8
14.06.2020 00:00;TGePeak;183,33;48090,7
15.06.2020 00:00;TGePeak;240,51;42149,4
16.06.2020 00:00;TGePeak;250,69;42961,7
17.06.2020 00:00;TGePeak;237,85;49508,7
18.06.2020 00:00;TGePeak;232,51;54234,1
19.06.2020 00:00;TGePeak;256,07;51566,5
20.06.2020 00:00;TGePeak;226,48;52996
21.06.2020 00:00;TGePeak;200,97;41139,6
22.06.2020 00:00;TGePeak;250,55;45835,6
23.06.2020 00:00;TGePeak;284,42;49093,8
24.06.2020 00:00;TGePeak;262,83;50361,6
25.06.2020 00:00;TGePeak;275,65;43015,2
26.06.2020 00:00;TGePeak;278,28;42430,7
27.06.2020 00:00;TGePeak;243,45;59880,2
28.06.2020 00:00;TGePeak;213,67;50405,2
29.06.2020 00:00;TGePeak;266,34;51799,1
30.06.2020 00:00;TGePeak;239,1;45277,4
01.07.2020 00:00;TGePeak;243,8;53368,8
02.07.2020 00:00;TGePeak;243,46;56391,5
03.07.2020 00:00;TGePeak;256,84;49743,3
04.07.2020 00:00;TGePeak;222,62;50536,9
05.07.2020 00:00;TGePeak;184,37;52276,6
06.07.2020 00:00;TGePeak;224,79;46699
07.07.2020 00:00;TGePeak;227,15;53160,9
08.07.2020 00:00;TGePeak;233,59;54281,8
09.07.2020 00:00;TGePeak;250,36;53747,4
10.07.2020 00:00;TGePeak;235,74;55320,9
11.07.2020 00:00;TGePeak;223,12;53756,5
12.07.2020 00:00;TGePeak;198,52;50984,5
13.07.2020 00:00;TGePeak;238,06;50628,1
14.07.2020 00:00;TGePeak;244,86;56000,9
15.07.2020 00:00;TGePeak;240,03;49595
16.07.2020 00:00;TGePeak;229,18;55288,9
17.07.2020 00:00;TGePeak;238,09;53329,3
18.07.2020 00:00;TGePeak;238,76;56073,2
19.07.2020 00:00;TGePeak;190,75;51545
20.07.2020 00:00;TGePeak;248,86;48345,9
21.07.2020 00:00;TGePeak;227,51;49237,3
22.07.2020 00:00;TGePeak;223,09;55592,5
23.07.2020 00:00;TGePeak;233,72;49053,1
24.07.2020 00:00;TGePeak;244,42;48969,2
25.07.2020 00:00;TGePeak;232,13;51960,9
26.07.2020 00:00;TGePeak;187,22;50542,8
27.07.2020 00:00;TGePeak;262,12;43045,6
28.07.2020 00:00;TGePeak;224,33;45788,2
29.07.2020 00:00;TGePeak;220,22;47246,6
30.07.2020 00:00;TGePeak;224,24;47639,3
31.07.2020 00:00;TGePeak;220,31;54619,2
01.08.2020 00:00;TGePeak;238,53;49616,9
02.08.2020 00:00;TGePeak;196,87;40445,5
03.08.2020 00:00;TGePeak;252,43;45408,4
04.08.2020 00:00;TGePeak;225,48;49365,6
05.08.2020 00:00;TGePeak;243,15;45800,4
06.08.2020 00:00;TGePeak;253,92;50616,6
07.08.2020 00:00;TGePeak;250,3;48436,1
08.08.2020 00:00;TGePeak;265,43;59579,7
09.08.2020 00:00;TGePeak;237,12;40461,1
10.08.2020 00:00;TGePeak;264,12;45369,5
11.08.2020 00:00;TGePeak;264,81;48641
12.08.2020 00:00;TGePeak;259,95;41491,8
13.08.2020 00:00;TGePeak;258,21;44698,3
14.08.2020 00:00;TGePeak;239,69;47381,5
15.08.2020 00:00;TGePeak;190,89;43076,1
16.08.2020 00:00;TGePeak;198,12;40430,4
17.08.2020 00:00;TGePeak;270,34;42081,2
18.08.2020 00:00;TGePeak;278,65;45556,8
19.08.2020 00:00;TGePeak;282,05;44177,6
20.08.2020 00:00;TGePeak;283,27;45007,7
21.08.2020 00:00;TGePeak;279,87;42841
22.08.2020 00:00;TGePeak;257,53;59654,3
23.08.2020 00:00;TGePeak;184,72;44414,6
24.08.2020 00:00;TGePeak;253,17;40500,5
25.08.2020 00:00;TGePeak;267,89;42541,1
26.08.2020 00:00;TGePeak;231,24;44971,3
27.08.2020 00:00;TGePeak;250,22;49411,5
28.08.2020 00:00;TGePeak;251,91;40194,2
